CMFD Cell,FSR id,Centroid
549,589,"-2.444948,0.735055,25.010787"
549,1372,"-2.325968,0.716834,25.013525"
549,432,"-2.443630,0.735661,34.847523"
549,431,"-2.443224,0.736860,24.992190"
549,1373,"-2.325794,0.714436,34.829710"
549,501,"-2.445222,0.733427,34.834443"
549,590,"-2.445780,0.732300,34.805018"
549,500,"-2.445054,0.734961,25.010958"
550,829,"-1.783670,1.066755,24.928452"
550,2164,"-1.835451,1.038491,34.771606"
550,1537,"-1.781702,1.065598,34.782075"
550,2163,"-1.836590,1.040370,25.011889"
550,1536,"-1.781437,1.066114,24.971485"
550,776,"-1.781826,1.065485,34.782062"
550,830,"-1.784050,1.066079,34.744671"
550,775,"-1.781227,1.066655,24.999694"
551,2969,"-1.224766,1.352889,24.921459"
551,2046,"-1.224429,1.352871,24.921607"
551,2970,"-1.224693,1.355289,34.781511"
551,796,"-1.219041,1.355388,34.794505"
551,3703,"-1.073916,1.448176,24.962378"
551,795,"-1.219527,1.354092,24.974430"
551,2047,"-1.224357,1.355425,34.781279"
551,3704,"-1.071878,1.452294,34.805359"
552,1694,"-0.559543,1.686951,34.820626"
552,655,"-0.561379,1.683514,24.964387"
552,1693,"-0.560246,1.685616,24.985424"
552,3236,"-0.600935,1.774442,24.964573"
552,2308,"-0.561316,1.683520,24.964396"
552,2309,"-0.560661,1.686501,34.824318"
552,656,"-0.560724,1.686356,34.824146"
552,3237,"-0.602901,1.774587,34.785835"
553,1889,"-0.000000,1.976699,34.786239"
553,2438,"-0.000000,2.197026,24.943712"
553,3541,"0.000000,1.964915,34.749910"
553,556,"0.000000,1.964500,34.739416"
553,3540,"0.000000,1.972413,24.891436"
553,2439,"-0.000000,2.194212,34.766100"
553,1888,"-0.000000,1.978311,24.976801"
553,555,"0.000000,1.973974,24.880469"
554,3575,"0.562369,2.455833,34.803602"
554,2765,"0.565220,2.441141,34.809635"
554,2454,"0.562206,2.435161,25.003508"
554,3465,"0.662013,2.441906,24.962630"
554,3574,"0.560470,2.454178,24.979655"
554,3466,"0.659754,2.443788,34.796732"
554,2764,"0.563964,2.441003,24.994445"
554,2455,"0.562532,2.434750,34.803577"
558,3481,"-2.383327,1.369429,34.748218"
558,1656,"-2.394029,1.378410,24.945926"
558,1657,"-2.394647,1.381169,34.784428"
558,1451,"-2.394567,1.378299,24.944993"
558,1452,"-2.395106,1.381309,34.783882"
558,866,"-2.396757,1.377379,34.801079"
558,3480,"-2.381514,1.361016,24.893241"
558,865,"-2.395338,1.376454,24.984653"
559,3371,"-1.710238,1.721353,24.948733"
559,2249,"-1.686539,1.712434,34.834380"
559,3975,"-1.734029,1.767968,24.973906"
559,3372,"-1.705522,1.723481,34.805796"
559,2248,"-1.688834,1.710872,24.978689"
559,1592,"-1.875333,1.679357,24.981548"
559,3976,"-1.731386,1.768249,34.805775"
559,1593,"-1.876828,1.680856,34.814550"
560,112,"-1.221159,2.025201,34.767528"
560,111,"-1.221372,2.028154,24.955587"
560,1921,"-1.222376,2.005174,34.780300"
560,3559,"-1.137639,2.122391,24.969156"
560,346,"-1.221945,2.004102,34.774040"
560,3560,"-1.136208,2.119097,34.803794"
560,345,"-1.222717,2.010216,24.915004"
560,1920,"-1.222450,2.011772,24.921143"
561,92,"-0.659754,2.443788,34.796732"
561,814,"-0.563964,2.441003,24.994445"
561,815,"-0.565220,2.441141,34.809635"
561,2985,"-0.562369,2.455833,34.803602"
561,690,"-0.562532,2.434750,34.803577"
561,2984,"-0.560470,2.454178,24.979655"
561,91,"-0.662013,2.441906,24.962630"
561,689,"-0.562206,2.435161,25.003508"
562,3063,"-0.000000,2.875630,24.960537"
562,1284,"0.000000,2.876378,24.960141"
562,3064,"-0.000000,2.875632,34.780805"
562,1285,"0.000000,2.876357,34.780488"
562,2815,"0.000000,2.862495,24.957618"
562,3526,"-0.000000,2.673313,34.732651"
562,2816,"0.000000,2.861426,34.789847"
562,3525,"-0.000000,2.669489,24.923180"
571,709,"0.000000,-2.869246,45.753608"
571,707,"0.000000,-2.881762,39.813512"
571,2718,"0.000000,-2.874605,42.623956"
571,3782,"-0.000000,-2.853728,39.801086"
571,3784,"-0.000000,-2.881461,45.816924"
571,2719,"0.000000,-2.881541,45.852982"
571,3405,"-0.000000,-2.662043,45.841751"
571,711,"0.000000,-2.799094,55.917147"
571,3783,"0.000000,-2.875521,42.590470"
571,708,"0.000000,-2.873128,42.522317"
571,3403,"-0.000000,-2.635327,39.797130"
571,3404,"0.000000,-2.678277,42.623026"
571,3801,"0.000000,-2.856046,42.513697"
571,2717,"0.000000,-2.851363,39.801202"
571,710,"-0.000000,-2.793952,49.858107"
572,2958,"0.562146,-2.434353,45.890431"
572,519,"0.557689,-2.447241,45.903338"
572,157,"0.605854,-2.445918,55.916518"
572,518,"0.562634,-2.463533,42.619196"
572,153,"0.553850,-2.444876,39.801798"
572,156,"0.606109,-2.446139,49.885284"
572,517,"0.551983,-2.414439,39.818661"
572,154,"0.562889,-2.435652,42.599985"
572,155,"0.563482,-2.425844,45.899533"
572,2586,"0.665029,-2.442851,45.929323"
572,2585,"0.675425,-2.471915,42.638791"
572,2687,"0.614132,-2.360774,42.614817"
572,2584,"0.683477,-2.431005,39.817016"
572,2957,"0.565595,-2.443034,42.594348"
572,2956,"0.556100,-2.436694,39.801528"
573,3328,"1.147960,-2.153745,39.814303"
573,3097,"1.219042,-2.019297,45.868335"
573,3947,"1.221338,-2.028967,42.615233"
573,3189,"1.220851,-2.028153,45.847722"
573,2068,"1.182375,-2.064463,55.905452"
573,2066,"1.219268,-2.022509,45.874563"
573,2064,"1.222818,-2.067636,39.801226"
573,3095,"1.222773,-2.061750,39.801101"
573,3188,"1.224015,-2.002441,42.554341"
573,3329,"1.136179,-2.118132,42.552359"
573,3187,"1.223487,-2.048326,39.814265"
573,3330,"1.139315,-2.124866,45.815884"
573,2067,"1.183263,-2.066742,49.868203"
573,3096,"1.223992,-2.000813,42.600058"
573,2065,"1.223952,-2.001197,42.605623"
574,73,"1.697169,-1.696120,39.806558"
574,1360,"1.734848,-1.768128,42.544766"
574,3157,"1.878667,-1.678949,45.781643"
574,1359,"1.748101,-1.772868,39.802670"
574,3498,"1.711527,-1.724480,42.520078"
574,77,"1.794209,-1.714899,55.921930"
574,74,"1.690121,-1.712354,42.493273"
574,3497,"1.716991,-1.702767,39.805832"
574,76,"1.794540,-1.712361,49.808621"
574,3156,"1.873577,-1.680281,42.513794"
574,75,"1.684232,-1.712606,45.773580"
574,3155,"1.864193,-1.661819,39.814905"
574,3499,"1.701256,-1.720904,45.808920"
574,1361,"1.726745,-1.769678,45.810268"
574,3926,"1.890556,-1.695149,42.532785"
575,3080,"2.401750,-1.348982,39.805069"
575,2523,"2.398007,-1.376193,42.604413"
575,3081,"2.392837,-1.376690,42.594104"
575,2185,"2.394707,-1.376897,55.913621"
575,3082,"2.401146,-1.382151,45.873360"
575,2183,"2.386404,-1.365851,45.876219"
575,2522,"2.379768,-1.368449,39.813552"
575,2184,"2.393573,-1.376639,49.881357"
575,3052,"2.392796,-1.379253,42.622441"
575,2524,"2.392668,-1.374954,45.879024"
575,2182,"2.380466,-1.362555,42.599544"
575,3125,"2.400598,-1.352161,39.805369"
575,2181,"2.381256,-1.322521,39.805545"
575,3127,"2.396769,-1.381297,45.875432"
575,3126,"2.392379,-1.376974,42.595173"
579,134,"-0.614132,-2.360774,42.614817"
579,1199,"-0.565595,-2.443034,42.594348"
579,743,"-0.557689,-2.447241,45.903338"
579,742,"-0.562634,-2.463533,42.619196"
579,2881,"-0.675425,-2.471915,42.638791"
579,741,"-0.551983,-2.414439,39.818661"
579,402,"-0.553850,-2.444876,39.801798"
579,403,"-0.562889,-2.435652,42.599985"
579,136,"-0.606109,-2.446139,49.885284"
579,137,"-0.605854,-2.445918,55.916518"
579,133,"-0.683477,-2.431005,39.817016"
579,1200,"-0.562146,-2.434353,45.890431"
579,135,"-0.665029,-2.442851,45.929323"
579,404,"-0.563482,-2.425844,45.899533"
579,1198,"-0.556100,-2.436694,39.801528"
580,2205,"-0.000000,-2.080897,55.899639"
580,2913,"0.000000,-1.977841,45.852906"
580,2911,"0.000000,-2.026781,39.801385"
580,2201,"-0.000000,-1.995001,39.814554"
580,2735,"0.000000,-2.192445,42.620773"
580,2734,"-0.000000,-2.214777,39.813540"
580,2912,"0.000000,-1.964105,42.584177"
580,2204,"0.000000,-2.082974,49.879929"
580,2203,"0.000000,-1.975811,45.810223"
580,3174,"0.000000,-1.965946,42.533558"
580,2537,"0.000000,-2.021566,39.801281"
580,2202,"0.000000,-1.979283,42.581753"
580,2539,"0.000000,-1.976035,45.846948"
580,2538,"0.000000,-1.964136,42.578833"
580,2736,"-0.000000,-2.202203,45.885264"
581,1083,"0.569774,-1.709038,55.922344"
581,1081,"0.608494,-1.776866,45.835446"
581,3627,"0.564116,-1.681134,45.902781"
581,3963,"0.560301,-1.690070,42.582581"
581,3422,"0.560400,-1.687520,42.511774"
581,2783,"0.558705,-1.684998,45.782588"
581,1079,"0.603456,-1.783771,39.799065"
581,1082,"0.569780,-1.706443,49.822441"
581,2781,"0.566126,-1.668572,39.814612"
581,3626,"0.560237,-1.690433,42.582153"
581,3962,"0.568796,-1.653236,39.800005"
581,1080,"0.598729,-1.774290,42.570973"
581,2782,"0.560404,-1.689562,42.583167"
581,3625,"0.568737,-1.651782,39.800019"
581,3964,"0.564608,-1.680446,45.891734"
582,3171,"1.226068,-1.351584,42.604839"
582,3735,"1.225132,-1.332153,39.802196"
582,1825,"1.089241,-1.413673,39.806334"
582,33,"1.223621,-1.345610,39.813546"
582,3736,"1.226330,-1.351682,42.604951"
582,1827,"1.078832,-1.452119,45.819837"
582,36,"1.182534,-1.380472,49.878660"
582,2571,"1.218548,-1.354725,42.614237"
582,34,"1.225258,-1.354168,42.625583"
582,3172,"1.220955,-1.354063,45.878652"
582,3170,"1.224791,-1.330805,39.802163"
582,35,"1.219821,-1.351741,45.893686"
582,1826,"1.070885,-1.448311,42.558996"
582,37,"1.182211,-1.380279,55.918715"
582,3737,"1.220129,-1.352568,45.892049"
583,2804,"1.784005,-1.065744,42.630841"
583,3769,"1.780289,-1.066841,45.877447"
583,1486,"1.842247,-1.033997,45.858635"
583,1484,"1.852700,-1.070479,39.804952"
583,3768,"1.781816,-1.066576,42.624798"
583,2018,"1.781227,-1.089084,39.802062"
583,1485,"1.834176,-1.039572,42.632888"
583,2648,"1.781492,-1.066699,42.624402"
583,1487,"1.793043,-1.059942,49.907357"
583,2020,"1.780641,-1.069132,45.886391"
583,1488,"1.793406,-1.061722,55.901006"
583,2647,"1.780898,-1.071303,39.811255"
583,2649,"1.783444,-1.070568,45.869209"
583,2019,"1.781693,-1.066625,42.624626"
583,3767,"1.781352,-1.090423,39.802047"
584,1662,"2.445940,-0.730245,42.582857"
584,1214,"2.446705,-0.727164,42.602574"
584,1060,"2.441786,-0.738995,42.518833"
584,1215,"2.443704,-0.742487,45.851163"
584,1059,"2.442434,-0.741103,39.813001"
584,1061,"2.445440,-0.731438,45.830011"
584,4090,"2.434009,-0.777580,39.833579"
584,4092,"2.444962,-0.739044,45.840136"
584,2103,"2.332245,-0.763759,39.804595"
584,1062,"2.409628,-0.731484,49.814355"
584,2104,"2.325420,-0.712960,42.545971"
584,1063,"2.410814,-0.727096,55.935739"
584,1213,"2.428213,-0.787577,39.801041"
584,4091,"2.446280,-0.728695,42.592959"
584,2105,"2.327781,-0.716189,45.812000"
587,1326,"-1.223992,-2.000813,42.600058"
587,2150,"-1.219268,-2.022509,45.874563"
587,2149,"-1.223952,-2.001197,42.605623"
587,3208,"-1.221338,-2.028967,42.615233"
587,1328,"-1.183263,-2.066742,49.868203"
587,1325,"-1.222773,-2.061750,39.801101"
587,2119,"-1.224015,-2.002441,42.554341"
587,2120,"-1.220851,-2.028153,45.847722"
587,1781,"-1.136179,-2.118132,42.552359"
587,2118,"-1.223487,-2.048326,39.814265"
587,1327,"-1.219042,-2.019297,45.868335"
587,1329,"-1.182375,-2.064463,55.905452"
587,1782,"-1.139315,-2.124866,45.815884"
587,1780,"-1.147960,-2.153745,39.814303"
587,2148,"-1.222818,-2.067636,39.801226"
588,275,"-0.564116,-1.681134,45.902781"
588,541,"-0.560404,-1.689562,42.583167"
588,277,"-0.569774,-1.709038,55.922344"
588,3674,"-0.603456,-1.783771,39.799065"
588,3797,"-0.568796,-1.653236,39.800005"
588,3676,"-0.608494,-1.776866,45.835446"
588,3675,"-0.598729,-1.774290,42.570973"
588,474,"-0.558705,-1.684998,45.782588"
588,3799,"-0.564608,-1.680446,45.891734"
588,273,"-0.568737,-1.651782,39.800019"
588,472,"-0.566126,-1.668572,39.814612"
588,274,"-0.560237,-1.690433,42.582153"
588,276,"-0.569780,-1.706443,49.822441"
588,473,"-0.560400,-1.687520,42.511774"
588,3798,"-0.560301,-1.690070,42.582581"
589,234,"0.000000,-1.392818,42.590834"
589,1614,"0.000000,-1.394518,42.580686"
589,237,"0.000000,-1.360956,55.909706"
589,2266,"0.000000,-1.395216,42.580435"
589,233,"-0.000000,-1.389008,39.813802"
589,1615,"0.000000,-1.408313,45.854148"
589,1232,"-0.000000,-1.396276,42.580021"
589,2003,"0.000000,-1.270383,39.809017"
589,2265,"-0.000000,-1.380513,39.802540"
589,2004,"0.000000,-1.290856,42.671974"
589,2005,"0.000000,-1.288346,45.937952"
589,2267,"0.000000,-1.406354,45.866382"
589,1613,"0.000000,-1.378661,39.802463"
589,235,"0.000000,-1.394082,45.864318"
589,236,"0.000000,-1.360524,49.893703"
590,1523,"0.552146,-1.050332,39.805618"
590,758,"0.652690,-1.063233,42.628232"
590,3820,"0.564933,-1.020896,45.875998"
590,3819,"0.570017,-1.019823,42.619410"
590,1524,"0.559245,-1.020888,42.630225"
590,757,"0.661945,-1.066191,39.811215"
590,760,"0.613513,-1.043711,49.907317"
590,761,"0.613339,-1.045364,55.901512"
590,926,"0.512670,-1.024449,39.807177"
590,927,"0.518065,-1.004159,42.632121"
590,1525,"0.554330,-1.024533,45.897567"
590,2738,"0.668966,-1.071456,42.653188"
590,928,"0.520426,-1.010153,45.888677"
590,759,"0.654405,-1.067561,45.864696"
590,3818,"0.568607,-1.062195,39.805801"
591,2492,"1.182962,-0.735592,45.805141"
591,1744,"1.213889,-0.716276,49.800941"
591,2491,"1.175865,-0.732564,42.573366"
591,4058,"1.192821,-0.779948,39.826008"
591,1975,"1.171061,-0.751494,45.833650"
591,1973,"1.175617,-0.760621,39.812985"
591,1741,"1.287694,-0.689847,39.805433"
591,1745,"1.213865,-0.711399,55.931357"
591,3822,"1.177590,-0.760137,42.528033"
591,4060,"1.182087,-0.731161,45.792586"
591,1742,"1.294480,-0.630773,42.495926"
591,1743,"1.300828,-0.635980,45.767248"
591,2490,"1.195101,-0.794516,39.804413"
591,4059,"1.177111,-0.732681,42.555518"
591,1974,"1.180489,-0.731602,42.513578"
592,849,"1.857862,-0.422761,45.786057"
592,3018,"1.871063,-0.406941,39.815842"
592,3033,"1.821642,-0.222912,39.835271"
592,3020,"1.898043,-0.429147,45.773128"
592,3754,"1.771711,-0.405488,42.605149"
592,851,"1.828014,-0.363020,55.885363"
592,2847,"1.790636,-0.405021,39.800662"
592,3019,"1.908177,-0.427145,42.525847"
592,3035,"1.835991,-0.280208,45.778590"
592,847,"1.839668,-0.388392,39.834986"
592,2848,"1.791219,-0.397681,42.601003"
592,2849,"1.792929,-0.405633,45.812146"
592,3034,"1.840762,-0.282198,42.555523"
592,848,"1.867598,-0.419181,42.543756"
592,850,"1.825929,-0.358361,49.859164"
593,418,"2.379012,-0.000000,42.614328"
593,195,"2.374958,-0.000000,45.863829"
593,4044,"2.376050,0.000000,42.581623"
593,2863,"2.513800,-0.000000,42.607892"
593,197,"2.422502,0.000000,55.930169"
593,194,"2.375495,-0.000000,42.552136"
593,193,"2.350965,-0.000000,39.798908"
593,417,"2.320940,-0.000000,39.804953"
593,419,"2.339922,-0.000000,45.998840"
593,4045,"2.378737,-0.000000,45.905971"
593,196,"2.423392,0.000000,49.891568"
593,2864,"2.524303,0.000000,45.897809"
593,4043,"2.355309,-0.000000,39.798398"
593,2862,"2.554198,-0.000000,39.811694"
593,2653,"2.341118,-0.000000,42.672649"
595,2618,"-1.873577,-1.680281,42.513794"
595,2928,"-1.684232,-1.712606,45.773580"
595,3907,"-1.716991,-1.702767,39.805832"
595,534,"-1.734848,-1.768128,42.544766"
595,1439,"-1.890556,-1.695149,42.532785"
595,533,"-1.748101,-1.772868,39.802670"
595,2927,"-1.690121,-1.712354,42.493273"
595,2926,"-1.697169,-1.696120,39.806558"
595,1440,"-1.878667,-1.678949,45.781643"
595,537,"-1.794209,-1.714899,55.921930"
595,1438,"-1.864193,-1.661819,39.814905"
595,3908,"-1.711527,-1.724480,42.520078"
595,535,"-1.726745,-1.769678,45.810268"
595,536,"-1.794540,-1.712361,49.808621"
595,3909,"-1.701256,-1.720904,45.808920"
596,2669,"-1.226068,-1.351584,42.604839"
596,53,"-1.089241,-1.413673,39.806334"
596,3358,"-1.225132,-1.332153,39.802196"
596,2668,"-1.224791,-1.330805,39.802163"
596,57,"-1.182211,-1.380279,55.918715"
596,56,"-1.182534,-1.380472,49.878660"
596,55,"-1.078832,-1.452119,45.819837"
596,2670,"-1.220955,-1.354063,45.878652"
596,3359,"-1.226330,-1.351682,42.604951"
596,2362,"-1.219821,-1.351741,45.893686"
596,3631,"-1.225258,-1.354168,42.625583"
596,2361,"-1.218548,-1.354725,42.614237"
596,2360,"-1.223621,-1.345610,39.813546"
596,3360,"-1.220129,-1.352568,45.892049"
596,54,"-1.070885,-1.448311,42.558996"
597,1270,"-0.613339,-1.045364,55.901512"
597,1305,"-0.661945,-1.066191,39.811215"
597,3837,"-0.564933,-1.020896,45.875998"
597,1423,"-0.668966,-1.071456,42.653188"
597,1268,"-0.554330,-1.024533,45.897567"
597,1307,"-0.654405,-1.067561,45.864696"
597,3994,"-0.520426,-1.010153,45.888677"
597,3993,"-0.518065,-1.004159,42.632121"
597,3835,"-0.568607,-1.062195,39.805801"
597,1266,"-0.552146,-1.050332,39.805618"
597,1306,"-0.652690,-1.063233,42.628232"
597,1267,"-0.559245,-1.020888,42.630225"
597,3992,"-0.512670,-1.024449,39.807177"
597,1269,"-0.613513,-1.043711,49.907317"
597,3836,"-0.570017,-1.019823,42.619410"
598,1041,"0.000000,-0.744372,45.851882"
598,1389,"0.000000,-0.736038,39.812920"
598,1043,"-0.000000,-0.725807,55.934029"
598,2832,"0.000000,-0.800122,39.801707"
598,1039,"0.000000,-0.782212,39.834132"
598,3512,"0.000000,-0.793539,39.802590"
598,1040,"0.000000,-0.729238,42.610719"
598,1042,"-0.000000,-0.730127,49.816924"
598,1391,"0.000000,-0.728923,45.828640"
598,1390,"0.000000,-0.732523,42.583415"
598,2834,"0.000000,-0.744536,45.852193"
598,2833,"0.000000,-0.727230,42.624555"
598,3514,"-0.000000,-0.715094,45.835636"
598,3513,"0.000000,-0.703083,42.577681"
598,2704,"0.000000,-0.736489,42.516309"
599,3140,"0.621872,-0.198251,39.833605"
599,3225,"0.564041,-0.437010,42.562790"
599,946,"0.605153,-0.359101,55.885330"
599,944,"0.684932,-0.363085,45.821166"
599,3660,"0.655406,-0.382804,42.601436"
599,943,"0.695558,-0.353257,42.604205"
599,942,"0.683573,-0.338630,39.815654"
599,1024,"0.552754,-0.450539,42.557536"
599,3142,"0.623258,-0.248320,45.806664"
599,1025,"0.566376,-0.446482,45.779951"
599,3659,"0.643936,-0.347553,39.832631"
599,3661,"0.649853,-0.386525,45.829379"
599,3141,"0.626482,-0.252605,42.588343"
599,945,"0.606875,-0.354297,49.861853"
599,1023,"0.581897,-0.446370,39.800069"
600,3420,"1.210249,0.000000,45.863553"
600,1098,"1.233229,-0.000000,39.805616"
600,315,"1.221081,-0.000000,45.853266"
600,314,"1.221433,0.000000,42.536741"
600,3418,"1.210899,-0.000000,39.797030"
600,313,"1.225261,0.000000,39.811722"
600,317,"1.220354,-0.000000,55.937822"
600,3419,"1.210637,-0.000000,42.531729"
600,1928,"1.229360,-0.000000,42.678813"
600,3720,"1.211370,0.000000,39.797253"
600,1099,"1.203828,-0.000000,42.613801"
600,316,"1.221437,0.000000,49.876339"
600,3722,"1.210857,0.000000,45.903702"
600,3721,"1.208128,-0.000000,42.566402"
600,1100,"1.226444,0.000000,45.989317"
601,2879,"1.792929,0.405633,45.812146"
601,3612,"1.771711,0.405488,42.605149"
601,3593,"1.898043,0.429147,45.773128"
601,3852,"1.835991,0.280208,45.778590"
601,2423,"1.857862,0.422761,45.786057"
601,2425,"1.828014,0.363020,55.885363"
601,2878,"1.791219,0.397681,42.601003"
601,2422,"1.867598,0.419181,42.543756"
601,2421,"1.839668,0.388392,39.834986"
601,3850,"1.821642,0.222912,39.835271"
601,3851,"1.840762,0.282198,42.555523"
601,3592,"1.908177,0.427145,42.525847"
601,2877,"1.790636,0.405021,39.800662"
601,3591,"1.871063,0.406941,39.815842"
601,2424,"1.825929,0.358361,49.859164"
602,364,"2.445940,0.730245,42.582857"
602,4013,"2.441786,0.738995,42.518833"
602,3344,"2.446705,0.727164,42.602574"
602,3345,"2.443704,0.742487,45.851163"
602,366,"2.409628,0.731484,49.814355"
602,3283,"2.434009,0.777580,39.833579"
602,363,"2.442434,0.741103,39.813001"
602,2282,"2.327781,0.716189,45.812000"
602,367,"2.410814,0.727096,55.935739"
602,3343,"2.428213,0.787577,39.801041"
602,3284,"2.446280,0.728695,42.592959"
602,3285,"2.444962,0.739044,45.840136"
602,2280,"2.332245,0.763759,39.804595"
602,365,"2.445440,0.731438,45.830011"
602,2281,"2.325420,0.712960,42.545971"
603,984,"-2.396769,-1.381297,45.875432"
603,2345,"-2.401750,-1.348982,39.805069"
603,986,"-2.394707,-1.376897,55.913621"
603,982,"-2.400598,-1.352161,39.805369"
603,3889,"-2.398007,-1.376193,42.604413"
603,3890,"-2.392668,-1.374954,45.879024"
603,983,"-2.392379,-1.376974,42.595173"
603,1860,"-2.381256,-1.322521,39.805545"
603,985,"-2.393573,-1.376639,49.881357"
603,1862,"-2.386404,-1.365851,45.876219"
603,1861,"-2.380466,-1.362555,42.599544"
603,2347,"-2.401146,-1.382151,45.873360"
603,3888,"-2.379768,-1.368449,39.813552"
603,3894,"-2.392796,-1.379253,42.622441"
603,2346,"-2.392837,-1.376690,42.594104"
604,3253,"-1.781227,-1.089084,39.802062"
604,2568,"-1.834176,-1.039572,42.632888"
604,2633,"-1.783444,-1.070568,45.869209"
604,3892,"-1.784005,-1.065744,42.630841"
604,2084,"-1.781352,-1.090423,39.802047"
604,2569,"-1.842247,-1.033997,45.858635"
604,2085,"-1.781816,-1.066576,42.624798"
604,2632,"-1.781492,-1.066699,42.624402"
604,3255,"-1.780641,-1.069132,45.886391"
604,2087,"-1.793043,-1.059942,49.907357"
604,2086,"-1.780289,-1.066841,45.877447"
604,2631,"-1.780898,-1.071303,39.811255"
604,2088,"-1.793406,-1.061722,55.901006"
604,2567,"-1.852700,-1.070479,39.804952"
604,3254,"-1.781693,-1.066625,42.624626"
605,3928,"-1.177590,-0.760137,42.528033"
605,3750,"-1.195101,-0.794516,39.804413"
605,1228,"-1.287694,-0.689847,39.805433"
605,3002,"-1.180489,-0.731602,42.513578"
605,3751,"-1.175865,-0.732564,42.573366"
605,887,"-1.192821,-0.779948,39.826008"
605,3001,"-1.175617,-0.760621,39.812985"
605,889,"-1.182087,-0.731161,45.792586"
605,890,"-1.213889,-0.716276,49.800941"
605,891,"-1.213865,-0.711399,55.931357"
605,1229,"-1.294480,-0.630773,42.495926"
605,3003,"-1.171061,-0.751494,45.833650"
605,1230,"-1.300828,-0.635980,45.767248"
605,3752,"-1.182962,-0.735592,45.805141"
605,888,"-1.177111,-0.732681,42.555518"
606,3944,"-0.655406,-0.382804,42.601436"
606,3943,"-0.643936,-0.347553,39.832631"
606,2327,"-0.552754,-0.450539,42.557536"
606,2599,"-0.683573,-0.338630,39.815654"
606,2601,"-0.684932,-0.363085,45.821166"
606,2330,"-0.605153,-0.359101,55.885330"
606,2600,"-0.695558,-0.353257,42.604205"
606,2700,"-0.621872,-0.198251,39.833605"
606,2701,"-0.626482,-0.252605,42.588343"
606,2702,"-0.623258,-0.248320,45.806664"
606,3803,"-0.564041,-0.437010,42.562790"
606,2328,"-0.566376,-0.446482,45.779951"
606,3945,"-0.649853,-0.386525,45.829379"
606,2326,"-0.581897,-0.446370,39.800069"
606,2329,"-0.606875,-0.354297,49.861853"
607,610,"-0.000000,0.000000,49.898916"
607,3871,"-0.000000,0.000000,42.679100"
607,643,"0.000000,-0.000000,45.885726"
607,1133,"0.000000,0.000000,39.803299"
607,1135,"0.000000,-0.000000,45.901349"
607,609,"-0.000000,0.000000,45.928030"
607,607,"0.000000,-0.000000,39.803899"
607,608,"0.000000,-0.000000,42.606071"
607,2406,"0.000000,-0.000000,42.656013"
607,611,"0.000000,-0.000000,55.930171"
607,2407,"-0.000000,-0.000000,45.998546"
607,2405,"0.000000,0.000000,39.805918"
607,641,"0.000000,0.000000,39.811618"
607,1134,"0.000000,0.000000,42.575804"
607,642,"0.000000,0.000000,42.569196"
608,3223,"0.566376,0.446482,45.779951"
608,1796,"0.626482,0.252605,42.588343"
608,3436,"0.695558,0.353257,42.604205"
608,3437,"0.684932,0.363085,45.821166"
608,3435,"0.683573,0.338630,39.815654"
608,1795,"0.621872,0.198251,39.833605"
608,1763,"0.649853,0.386525,45.829379"
608,3873,"0.564041,0.437010,42.562790"
608,3222,"0.552754,0.450539,42.557536"
608,3221,"0.581897,0.446370,39.800069"
608,1761,"0.643936,0.347553,39.832631"
608,1797,"0.623258,0.248320,45.806664"
608,1764,"0.606875,0.354297,49.861853"
608,1762,"0.655406,0.382804,42.601436"
608,1765,"0.605153,0.359101,55.885330"
609,1894,"1.177590,0.760137,42.528033"
609,214,"1.180489,0.731602,42.513578"
609,3450,"1.195101,0.794516,39.804413"
609,3451,"1.175865,0.732564,42.573366"
609,3452,"1.182962,0.735592,45.805141"
609,2220,"1.192821,0.779948,39.826008"
609,217,"1.213865,0.711399,55.931357"
609,487,"1.287694,0.689847,39.805433"
609,216,"1.213889,0.716276,49.800941"
609,2221,"1.177111,0.732681,42.555518"
609,489,"1.300828,0.635980,45.767248"
609,2222,"1.182087,0.731161,45.792586"
609,488,"1.294480,0.630773,42.495926"
609,215,"1.171061,0.751494,45.833650"
609,213,"1.175617,0.760621,39.812985"
610,256,"1.793043,1.059942,49.907357"
610,254,"1.781693,1.066625,42.624626"
610,255,"1.780641,1.069132,45.886391"
610,257,"1.793406,1.061722,55.901006"
610,578,"1.783444,1.070568,45.869209"
610,2802,"1.781492,1.066699,42.624402"
610,576,"1.780898,1.071303,39.811255"
610,3389,"1.781816,1.066576,42.624798"
610,577,"1.784005,1.065744,42.630841"
610,1419,"1.852700,1.070479,39.804952"
610,1420,"1.834176,1.039572,42.632888"
610,3388,"1.781352,1.090423,39.802047"
610,3390,"1.780289,1.066841,45.877447"
610,1421,"1.842247,1.033997,45.858635"
610,253,"1.781227,1.089084,39.802062"
611,1346,"2.386404,1.365851,45.876219"
611,1148,"2.400598,1.352161,39.805369"
611,1005,"2.392837,1.376690,42.594104"
611,1150,"2.396769,1.381297,45.875432"
611,1345,"2.380466,1.362555,42.599544"
611,2685,"2.392668,1.374954,45.879024"
611,1007,"2.393573,1.376639,49.881357"
611,1004,"2.401750,1.348982,39.805069"
611,1149,"2.392379,1.376974,42.595173"
611,2684,"2.392796,1.379253,42.622441"
611,1344,"2.381256,1.322521,39.805545"
611,1006,"2.401146,1.382151,45.873360"
611,1008,"2.394707,1.376897,55.913621"
611,3854,"2.398007,1.376193,42.604413"
